Frame,X_avg,Y_avg,Z_avg
60319.0,478.0299450956036,8237.135430747823,2035.946828956181
60320.0,478.69278207460997,8086.512510723346,2043.8932301363982
60321.0,488.45685105325254,7939.566617178309,2023.8665015590923
60322.0,501.4819160704702,7797.7264689245785,2021.8150938636743
60323.0,501.4396340658968,7650.114918880198,2010.7898842051825
60324.0,606.9981786371285,7538.05696261174,1977.300491881379
60325.0,524.0971962618087,7395.441040002377,1958.5199462964058
60326.0,559.0312951208314,7277.502280303932,1933.25987034024
60327.0,621.022681657143,7152.605138447236,1898.5351889144122
60328.0,629.1283825206425,7040.339835332683,1872.6960505511445
60329.0,625.0183322923328,6922.456129261139,1844.3652461181562
60330.0,636.1491654263,6823.641174199743,1804.7395191454948
60331.0,652.4926128297667,6711.476773200655,1767.2826490281773
60332.0,631.7996987453234,6612.251401263347,1720.4719110634328
60333.0,623.6565541624545,6510.056077876287,1676.8545039194064
60334.0,618.9661080165611,6418.8851124984885,1618.8703929117767
60335.0,666.084623376683,6316.335220768643,1572.0349509693824
60336.0,634.5410749233375,6220.350236213945,1528.5420921719085
60337.0,638.4746364041189,6128.853305943129,1475.4886060857239
60338.0,620.2276066437121,6035.364122947029,1426.960967519364
60339.0,634.0193293293256,5943.017318816521,1366.0221212320803
60340.0,643.2479162749543,5856.375028222861,1313.026773611843
60341.0,663.2357847728053,5777.608479078754,1241.4945783732605
60342.0,639.9825955137122,5698.715137184765,1177.283134180494
60343.0,639.304995382127,5618.177840287239,1098.657725569009
60344.0,641.5671453130952,5541.954645866655,1021.8607014082105
60345.0,660.4518774230244,5469.212310050138,951.5167284110735
60346.0,647.1576603420793,5395.268757215915,876.4984241204876
60347.0,662.804413817754,5325.077296717331,808.4828603784463
60348.0,638.626924892571,5248.282507675468,718.0482350939099
60349.0,668.2147344642053,5193.530948395036,657.1385196622156
60350.0,649.7991617118448,5135.135282217591,595.7167477678926
60351.0,694.6210551416203,5083.988737336221,525.2970218318192
60352.0,666.4053975455469,5027.247991760915,438.4947310319371
60353.0,619.9303521930111,4969.1086960121265,347.5967990161028
60354.0,536.9365313275509,4908.172299916369,248.50758456836422
60355.0,417.4239349491662,4844.438803473646,141.22708768872127
60356.0,261.39256305785705,4777.908206683954,25.755308377174003
60357.0,68.84241565362333,4708.580509547295,1.0
60358.0,-160.2265072635348,4636.455712063668,1.0
60359.0,-425.8142056936175,4561.533814233075,1.0
60360.0,-727.9206796366246,4483.814816055513,1.0
60361.0,-1066.5459290925564,4403.2987175309845,1.0
60362.0,-1441.6899540614127,4319.985518659488,1.0
60363.0,683.9598069052851,5871.895056223377,1451.4299688601834
60364.0,669.4648773101807,5958.2510026006785,1509.099231786297
60365.0,684.2286375750613,6031.032182060641,1570.6333204085342
60366.0,689.9818977262184,6075.361261677155,1606.708790962427
60367.0,663.0562344302984,6165.812813346336,1654.797061513376
60368.0,667.5341350893581,6229.098012377215,1697.2149360011597
60369.0,641.3172172468486,6321.120549505758,1722.2195067820728
60370.0,639.8609220236201,6388.340195874114,1760.0785947986103
60371.0,617.3171154274993,6458.817204300462,1788.21312458548
60372.0,685.7337208795306,6484.277834142474,1848.7736006103676
60373.0,776.8904293435999,6498.484369338401,1917.4405631947595
60374.0,913.5273438317452,6490.182715242159,2002.3204988981604
60375.0,1095.6444643439665,6459.3728718537495,2103.41340772057
60376.0,1323.241790880264,6406.054839173171,2220.719289661989
60377.0,1596.3193234406372,6330.228617200424,2354.238144722416
60378.0,1914.877062025087,6231.894205935509,2503.969972901853
60379.0,2278.9150066336124,6111.051605378425,2669.914774200298
60380.0,2688.433157266214,5967.700815529172,2852.0725486177525
60381.0,3143.431513922891,5801.841836387752,3050.443296154215
60382.0,669.8347030155727,7120.088955676605,1915.7738292370807
60383.0,665.0626872637939,7185.402817025992,1920.0256496832876
60384.0,653.9264435812489,7254.182176767322,1919.3810652965658
60385.0,646.1930443883706,7300.823109549037,1864.05215357017
60386.0,638.0705433938159,7360.939504652825,1845.8908034215212
60387.0,531.1444921685529,7430.524120013359,1802.151779545449
60388.0,552.4933068606241,7478.642397847479,1775.8962290426891
60389.0,639.1932212356068,7518.177520771019,1755.4920362624644
60390.0,678.9585130563559,7556.997387747742,1722.609658153941
60391.0,706.9901492385466,7595.638440737762,1686.607733713343
60392.0,711.5544741436205,7633.921865754372,1644.3667166085954
60393.0,692.6514877715776,7671.847662797575,1595.8866068396987
60394.0,631.400749108186,7762.571973105634,1515.4880595426046
60395.0,650.7723204776427,7813.93236958077,1455.1360955175708
60396.0,610.824793913645,7869.160480977271,1383.1489737903662
60397.0,681.1182914773307,7887.556549030822,1347.1018806313882
60398.0,663.9780808679503,7934.781551713961,1276.8394573190553
60399.0,640.1674647946355,7979.665364559366,1212.4215779093431
60400.0,665.6215928358813,8022.5361970529775,1123.4105842100187
60401.0,691.1150297748114,8047.329608785974,1058.2480883013711
60402.0,671.8414077273919,8088.9933909179745,978.8363452743168
60403.0,652.635630136023,8133.44888022884,893.9803657975189
60404.0,690.5965400412514,8167.421915192303,824.640149002239
60405.0,646.4542479317926,8220.511296124974,717.2561148233075
60406.0,581.7861553186619,8278.379763549949,600.361126298463
60407.0,721.9203000603306,7574.3860723516955,1480.7332453295194
60408.0,700.5473072566398,7357.6733518349865,1831.1418077676583
60409.0,714.7042162380977,7094.238565163958,2142.5686533308062
60410.0,701.4116335897849,6877.589359188341,2387.724077150686
60411.0,721.2413875317064,6665.323670296696,2625.329660203584
60412.0,749.3517256211867,6454.153860676043,2861.0477830647364
60413.0,794.023232005784,6245.175809597376,3092.9909855423984
60414.0,855.2559066854988,6038.389517060695,3321.1592676365694
60415.0,933.0497496603306,5833.794983065999,3545.55262934725
60416.0,798.568908120734,5728.533629812315,3562.1693714280646
60417.0,813.6707247531965,5543.251261781669,3745.3508436056272
60418.0,828.045166414973,5362.120173883485,3920.1593756485227
60419.0,841.6922331060636,5185.140366117763,4086.5949675567517
60420.0,854.611924826468,5012.311838484501,4244.657619330313
60421.0,866.8042415761864,4843.634590983703,4394.347330969207
60422.0,878.269183355219,4679.108623615365,4535.664102473435
60423.0,889.0067501635654,4518.733936379488,4668.607933842996
60424.0,899.0169420012259,4362.510529276074,4793.17882507789
60425.0,908.2997588682002,4210.43840230512,4909.376776178117
60489.0,215.91842044777945,7264.613087042726,1534.9186863751884
60490.0,165.59222497002418,7624.228078184157,1453.0758397842249
60491.0,191.8593195500563,7913.839867671363,1387.7816114607283
60492.0,127.73803308607474,8225.711826805875,1307.6304487517698
60493.0,123.27805080565993,8507.913670478223,1217.3850282113597
60494.0,85.66197564663021,8758.325301447798,1155.4010448785318
60495.0,86.16337604804737,9003.384173215023,1078.8786883486953
60496.0,51.021823644064796,9237.403094353227,998.3458487434517
60497.0,11.708750258985395,9458.61366160174,907.6725296859946
60498.0,21.927876407611603,9661.831402831842,845.4150619067059
60499.0,-47.154615207667824,9879.899325863742,757.4230690484455
60500.0,-84.32970425435583,10085.674969684813,680.1278035657463
60501.0,-85.54641536333881,10255.401891964426,614.8280802294861
60502.0,-105.93519029832093,10471.168141350001,504.1379219823069
60503.0,-102.68254090258837,10634.714554707029,432.7345570556911
60504.0,-93.5402609714448,10824.519950059661,328.31148148701584
60505.0,-119.02220139009705,10945.972466337704,261.3448476402136
60506.0,-109.57586794096237,11093.50250485083,191.1324476988195
60507.0,-112.86081816994304,11156.285979570976,140.81397781164614
60508.0,-68.72102447293074,11232.706621994,105.05200896982632
60509.0,-88.51247533437959,11317.133407708749,84.0760427667302
60510.0,-108.45463997976148,11402.226123504792,62.92567105724458
60511.0,-119.05287189619342,11468.497947344162,88.91282155383638
60512.0,-125.8238642906389,11529.490929099096,135.24783691992332
60513.0,-136.33425273694232,11597.180395139709,153.31190674321678
60514.0,-142.9432955323293,11659.619674198382,189.7522670379481
60515.0,-146.4071292124074,11695.086505275423,226.80474577281603
60516.0,-153.9452307571805,11726.615730865828,224.49052469446116
60517.0,-154.905153170316,11765.972831401525,260.9557579258789
60518.0,-168.03978603432822,11821.79784618752,252.9190167385404
60519.0,-249.30090163939207,11899.991033233591,221.62046484534173
60520.0,-259.4905574315143,11965.558909273377,242.69317354691222
60521.0,-271.2373603437561,12018.043986923338,222.70202045259612
60522.0,-300.2754903018053,12078.885656071872,199.4531806241264
60523.0,-291.98317527311906,12107.490813788943,190.97422020544315
60524.0,-300.656100204955,12144.53680540883,179.53931269588003
60525.0,-341.41374227484897,12213.708013661782,144.460937031826
60526.0,-321.15421022612077,12235.330739770427,142.63825553356264
60527.0,-336.9729565588484,12278.086671224704,91.9283495445612
60528.0,-345.9249758520566,12320.309331835768,71.69538634581404
60529.0,-357.0952893967567,12367.485424289442,57.42705808194475
60530.0,-362.6911907770835,12391.120158221376,50.27893380147283
60531.0,-366.8928301179874,12408.86668312204,44.91171750550745
60532.0,-367.6915739630046,12407.841697156116,52.71498895027907
60533.0,-367.4361341128899,12436.629247446264,77.75697053119328
60534.0,-367.4361341128899,12436.629247446264,77.75697053119328
60535.0,-420.1426595708488,12475.620332379362,60.33239403812096
60536.0,-421.12121190556167,12474.31485702815,70.09958912059427
60537.0,-421.12121190556167,12474.31485702815,70.09958912059427
60538.0,-421.12121190556167,12474.31485702815,70.09958912059427
60539.0,-426.8218825179888,12498.15315147841,62.944674561873626
60540.0,-426.8218825179888,12498.15315147841,62.944674561873626
60541.0,-497.7998419765785,12521.236619323548,47.42965944812514
60542.0,-498.5577254852863,12520.207341036004,55.27863105207853
60543.0,-498.5577254852863,12520.207341036004,55.27863105207853
60544.0,-498.5577254852863,12520.207341036004,55.27863105207853
60545.0,-498.5577254852863,12520.207341036004,55.27863105207853
60546.0,-499.31375438584,12519.216450588514,63.12146033098136
60547.0,-551.1982754511548,12552.685743838863,47.36537116276208
60548.0,-551.1982754511548,12552.685743838863,47.36537116276208
60549.0,-503.6961452428345,12537.22106868621,57.71532484892802
60550.0,-509.5460407940124,12561.255425947313,50.49875599078777
60551.0,-509.5460407940124,12561.255425947313,50.49875599078777
60552.0,-509.5460407940124,12561.255425947313,50.49875599078777
60553.0,-563.0889328508438,12600.965654525977,32.849745657554294
60554.0,-563.0889328508438,12600.965654525977,32.849745657554294
60555.0,-563.0889328508438,12600.965654525977,32.849745657554294
60556.0,-515.4036174576473,12585.322069000826,43.27258251069218
60557.0,-515.4036174576473,12585.322069000826,43.27258251069218
60558.0,-515.4036174576473,12585.322069000826,43.27258251069218
60559.0,-515.4036174576473,12585.322069000826,43.27258251069218
60560.0,-514.6472733560788,12586.303021586098,35.41705358069731
60561.0,-514.6472733560788,12586.303021586098,35.41705358069731
60562.0,-520.5124210810076,12610.39840188271,28.17663305190291
60563.0,-520.5124210810076,12610.39840188271,28.17663305190291
60564.0,-520.5124210810076,12610.39840188271,28.17663305190291
60565.0,-520.5124210810076,12610.39840188271,28.17663305190291
60566.0,-520.5124210810076,12610.39840188271,28.17663305190291
60567.0,-520.5124210810076,12610.39840188271,28.17663305190291
60568.0,-520.5124210810076,12610.39840188271,28.17663305190291
60569.0,-520.5124210810076,12610.39840188271,28.17663305190291
60570.0,-520.5124210810076,12610.39840188271,28.17663305190291
60571.0,-520.5124210810076,12610.39840188271,28.17663305190291
60572.0,-520.5124210810076,12610.39840188271,28.17663305190291
60573.0,-520.5124210810076,12610.39840188271,28.17663305190291
60574.0,-520.5124210810076,12610.39840188271,28.17663305190291
60575.0,-520.5124210810076,12610.39840188271,28.17663305190291
60576.0,-524.9163391043539,12628.49120461734,22.739988079561105
60577.0,-524.9163391043539,12628.49120461734,22.739988079561105
60578.0,-524.9163391043539,12628.49120461734,22.739988079561105
60579.0,-524.9163391043539,12628.49120461734,22.739988079561105
60580.0,-453.3473323678515,12604.836880235198,38.46286650328817
60581.0,-453.3473323678515,12604.836880235198,38.46286650328817
60582.0,-449.0460369985677,12586.84512836073,43.85840261621404
60583.0,-449.0460369985677,12586.84512836073,43.85840261621404
60584.0,-449.0460369985677,12586.84512836073,43.85840261621404
60585.0,-449.0460369985677,12586.84512836073,43.85840261621404
60586.0,-453.3473323678515,12604.836880235198,38.46286650328817
60587.0,-453.3473323678515,12604.836880235198,38.46286650328817
60588.0,-453.3473323678515,12604.836880235198,38.46286650328817
60589.0,-453.3473323678515,12604.836880235198,38.46286650328817
60590.0,-453.3473323678515,12604.836880235198,38.46286650328817
60591.0,-453.3473323678515,12604.836880235198,38.46286650328817
60592.0,-453.3473323678515,12604.836880235198,38.46286650328817
60593.0,-453.3473323678515,12604.836880235198,38.46286650328817
60594.0,-453.3473323678515,12604.836880235198,38.46286650328817
60595.0,-453.3473323678515,12604.836880235198,38.46286650328817
60596.0,-453.3473323678515,12604.836880235198,38.46286650328817
60597.0,-453.3473323678515,12604.836880235198,38.46286650328817
60598.0,-453.3473323678515,12604.836880235198,38.46286650328817
60599.0,-453.3473323678515,12604.836880235198,38.46286650328817
60600.0,-453.3473323678515,12604.836880235198,38.46286650328817
60601.0,-453.3473323678515,12604.836880235198,38.46286650328817
60602.0,-524.9163391043539,12628.49120461734,22.739988079561105
60603.0,-524.9163391043539,12628.49120461734,22.739988079561105
60604.0,-524.9163391043539,12628.49120461734,22.739988079561105
60605.0,-524.9163391043539,12628.49120461734,22.739988079561105
60606.0,-524.9163391043539,12628.49120461734,22.739988079561105
60607.0,-524.9163391043539,12628.49120461734,22.739988079561105
60608.0,-524.9163391043539,12628.49120461734,22.739988079561105
60609.0,-524.9163391043539,12628.49120461734,22.739988079561105
60610.0,-524.9163391043539,12628.49120461734,22.739988079561105
60611.0,-524.9163391043539,12628.49120461734,22.739988079561105
60612.0,-524.9163391043539,12628.49120461734,22.739988079561105
60613.0,-524.9163391043539,12628.49120461734,22.739988079561105
60614.0,-524.9163391043539,12628.49120461734,22.739988079561105
60615.0,-524.9163391043539,12628.49120461734,22.739988079561105
60616.0,-524.9163391043539,12628.49120461734,22.739988079561105
60617.0,-524.9163391043539,12628.49120461734,22.739988079561105
60618.0,-524.9163391043539,12628.49120461734,22.739988079561105
60619.0,-524.9163391043539,12628.49120461734,22.739988079561105
60620.0,-524.9163391043539,12628.49120461734,22.739988079561105
60621.0,-524.9163391043539,12628.49120461734,22.739988079561105
60622.0,-524.9163391043539,12628.49120461734,22.739988079561105
60623.0,-524.9163391043539,12628.49120461734,22.739988079561105
60624.0,-524.9163391043539,12628.49120461734,22.739988079561105
60625.0,-524.9163391043539,12628.49120461734,22.739988079561105
60626.0,-524.9163391043539,12628.49120461734,22.739988079561105
60627.0,-524.9163391043539,12628.49120461734,22.739988079561105
60628.0,-524.9163391043539,12628.49120461734,22.739988079561105
60629.0,-524.9163391043539,12628.49120461734,22.739988079561105
60630.0,-524.9163391043539,12628.49120461734,22.739988079561105
60631.0,-524.9163391043539,12628.49120461734,22.739988079561105
60632.0,-524.9163391043539,12628.49120461734,22.739988079561105
60633.0,-524.9163391043539,12628.49120461734,22.739988079561105
60634.0,-524.9163391043539,12628.49120461734,22.739988079561105
60635.0,-524.9163391043539,12628.49120461734,22.739988079561105
60636.0,-524.9163391043539,12628.49120461734,22.739988079561105
60637.0,-524.9163391043539,12628.49120461734,22.739988079561105
60638.0,-524.9163391043539,12628.49120461734,22.739988079561105
60639.0,-524.9163391043539,12628.49120461734,22.739988079561105
60640.0,-524.9163391043539,12628.49120461734,22.739988079561105
60641.0,-524.9163391043539,12628.49120461734,22.739988079561105
60642.0,-524.9163391043539,12628.49120461734,22.739988079561105
60643.0,-524.9163391043539,12628.49120461734,22.739988079561105
60644.0,-524.9163391043539,12628.49120461734,22.739988079561105
60645.0,-524.9163391043539,12628.49120461734,22.739988079561105
60646.0,-524.9163391043539,12628.49120461734,22.739988079561105
60647.0,-524.9163391043539,12628.49120461734,22.739988079561105
61065.0,3334.2364562964576,8921.097326961375,1425.2841192583055
61066.0,3312.373352108481,8732.28922989113,1541.3400632407613
61067.0,3293.8272662050126,8545.256019166865,1622.706565857173
61068.0,3266.024036709488,8351.758877277374,1695.7481129257346
61069.0,3230.6663479343993,8168.336262090706,1753.4710169440748
61070.0,3203.4750555339974,8003.979199544169,1799.5617979457202
61071.0,3177.6218948543465,7834.4336820454555,1817.4830835628545
61072.0,3154.1949876173294,7683.1324094267875,1864.3325302847059
61073.0,3109.6889885238556,7522.538720071186,1900.5067795504956
61074.0,3097.8297133129167,7376.438135380641,1932.1958751958705
61075.0,3061.4459527339504,7230.159622050126,1955.2277872033324
61076.0,3050.183186538309,7088.2768783095225,1983.2885037958647
61077.0,3043.284357450957,6953.78843981345,1989.932580161203
61078.0,3004.9324275836007,6822.927828532658,1980.9263594121783
61079.0,3015.617378043307,6707.44499595873,1997.887941235835
61080.0,2970.648814091944,6584.6775364084415,1997.7282217293305
61081.0,2956.758081093328,6459.9718820074295,2005.2876613604108
61082.0,2951.2551207786537,6345.945551801169,2001.9363097708706
61083.0,2915.6899452280136,6222.663929479306,1991.7894678579516
61084.0,2893.5179224710178,6112.514787174607,1982.289488058176
61085.0,2889.85222608564,5999.43848159068,1964.2683964190558
61086.0,2846.338128706483,5890.745336770242,1944.5240203745018
61087.0,2833.952422021688,5780.860811175262,1921.2458892000382
61088.0,2810.305151737587,5685.215848766293,1889.8032646254064
61089.0,2780.823804018874,5577.831867228329,1859.5049148777975
61090.0,2765.324256783689,5482.242983275961,1837.295417642959
61091.0,2736.34133468699,5389.139917001987,1792.8486531407502
61092.0,2695.2503101962866,5288.216120655336,1761.3568392830337
61093.0,2711.081271216127,5201.739795660548,1721.5288599311345
61094.0,2675.087806219509,5111.443768383208,1673.1522575579008
61095.0,2654.164227245077,5019.229837141522,1618.0138988761344
61096.0,2627.8025639176753,4935.211903663773,1572.709521963611
61097.0,2613.327457068165,4843.840178165027,1520.145070855606
61098.0,2592.3648834147957,4754.68837491365,1459.3252572068377
61099.0,2614.325088306848,4647.654112751498,1392.5638468733116
61100.0,2608.4218698767386,4572.243463264985,1304.6896351580529
61101.0,2595.5527956160886,4504.73871694738,1211.537223097361
61102.0,2568.7520096943576,4453.045776967595,1107.8284103458027
61103.0,2528.0195121115457,4417.164643325628,993.5631969033782
61104.0,2473.355302867653,4397.09531602148,868.7415827700872
61105.0,2586.8422546428474,5252.413026813731,1456.0364929082596
61106.0,2610.009624051025,5387.052469899017,1499.3150606304773
61107.0,2615.6602757634055,5508.698931969198,1575.2453809623687
61108.0,2627.3371945874824,5656.789920057045,1635.6192237632754
61109.0,2601.1164760075303,5792.2255199539995,1675.5781698232302
61110.0,2596.58906184269,5931.823481513287,1693.4834824084887
61111.0,2615.098109903539,6068.436320922201,1706.513496540984
61112.0,2614.9960573791395,6197.277655420068,1702.0960945178651
61113.0,2610.9665873428985,6320.68139428737,1695.3673774565534
61114.0,2587.977440926223,6436.367842346947,1712.599685042337
61115.0,2588.151415176329,6559.096257084848,1701.8774382171978
61116.0,2625.837694863212,6673.9407288064085,1712.035997808597
61117.0,2593.667097827719,6779.607997031611,1696.4261522653114
61118.0,2633.4103382504745,6908.408788262765,1698.5967770065602
61119.0,2583.8580913798028,6999.25572362989,1671.638002144832
61120.0,2635.101260034511,7108.186681599582,1665.3376892980828
61121.0,2620.9180000619067,7205.0652019019935,1637.965845538389
61122.0,2625.9783747518563,7301.015154535801,1617.8683258965968
61123.0,2611.347867053269,7400.486759508274,1594.922068661088
61124.0,2618.4772268323054,7486.651972323154,1557.994523193053
61125.0,2632.419270431717,7583.006209260913,1513.7413084756904
61126.0,2635.720384953822,7663.630748923918,1484.982693468974
61127.0,2633.804216976184,7748.470415447148,1439.080827555305
61128.0,2636.4315756052138,7818.7655763115745,1397.001709789706
61129.0,2638.5210373969453,7905.2142693544665,1348.8052190776098
61130.0,2629.07603080491,7980.762803481869,1306.0486029523202
61131.0,2631.7874655068194,8051.127443699635,1244.2031850374735
61132.0,2620.855743349836,8123.506132211122,1188.3137636642348
61133.0,2624.8813694003693,8199.947359476688,1137.7672962407512
61134.0,2615.030842347523,8262.106767223282,1077.8067368190996
61135.0,2650.675149091543,8323.494494405146,1013.1280032642146
61136.0,2654.465262917746,8396.040199947676,951.1167487745612
61137.0,2633.517546300668,8455.060643226647,879.9638053173717
61138.0,2688.9133995625343,8491.238380429608,852.9265321091223
61139.0,2700.3427197259084,8448.936876209073,904.9862287727508
61140.0,2941.135264418821,8273.447995958084,1084.4783085540419
61141.0,3018.649778336951,8140.81066344233,1194.581744927162
61142.0,3095.8567589344,8039.236283098984,1302.5596839882576
61143.0,3151.304816767157,7946.251650979346,1381.0109002886004
61144.0,3191.0143873629986,7860.214218067001,1478.1119598567711
61145.0,3247.425347588512,7765.140871090188,1563.5657013044568
61146.0,3313.2520753103704,7673.149747881059,1627.88762255679
61147.0,3362.4528717730177,7583.584737274916,1688.2630083678278
61148.0,3435.5762371132305,7498.900552340876,1736.8433976190427
61149.0,3509.4763617673016,7419.795431799616,1771.694496185999
61150.0,3569.253094808735,7340.686571895199,1793.4189236019156
61151.0,3637.605253427126,7253.6189942332,1827.768571771256
61152.0,3723.1145412703618,7181.078476634968,1850.9244487685153
61153.0,3770.4167566180267,7099.764161363753,1870.2134158497345
61154.0,3803.402725103246,7027.199120960487,1892.5639581029088
61155.0,3876.5188487484897,6952.812275133242,1911.673340403991
61156.0,3926.627282604458,6885.26740491051,1921.7755960428294
61157.0,3978.8172782359907,6817.742237477854,1933.20730875243
61158.0,4017.9832341024703,6745.567463059706,1935.4724144305908
61159.0,4061.5643019457075,6670.18252879713,1939.8998173408918
61160.0,4147.825801841264,6616.732944017639,1950.1415377965225
61161.0,4174.9973079027395,6548.3134944683225,1938.0300281579698
61162.0,4248.793445048073,6501.150502366464,1932.3849489267552
61163.0,4286.935006179136,6417.510481422035,1916.5422947762106
61164.0,4322.603674747114,6359.844490252974,1900.174261836388
61165.0,4375.774259635561,6299.889835094431,1880.2483840172106
61166.0,4395.364210053762,6240.916929625624,1857.1141590158654
61167.0,4440.765217067047,6187.050194218049,1828.3195408206013
61168.0,4487.287678100902,6118.527348267998,1789.051923335288
61169.0,4550.702523337468,6060.237161136766,1752.979615306137
61170.0,4590.0922812430435,6000.984708364392,1711.814643919205
61171.0,4641.811516491132,5948.118291026956,1661.857779014018
61172.0,4672.572531138139,5904.228439916772,1630.7015227273805
61173.0,4701.375724432297,5842.46224062237,1576.5206729145802
61174.0,4746.186638037709,5800.738034002647,1526.1009940428912
61175.0,4778.11667665973,5744.617465482164,1473.962937691012
61176.0,4802.651563088997,5705.595169805647,1420.430723011312
61177.0,4835.512141627953,5667.074268045828,1359.0868147707392
61178.0,4863.66230353663,5620.501282811452,1296.068458403693
61179.0,4904.028771742383,5577.447789788227,1233.876401146754
61180.0,4933.817578590446,5535.155141044757,1175.8991818468492
61181.0,4975.332675829131,5489.089759465934,1101.0760283731784
61182.0,4980.699223612678,5452.079001323258,1030.6036787091334
61183.0,5018.621811566885,5414.5712976269015,957.1634737619343
61184.0,5046.03540484628,5375.053969294431,882.0734476084485
61185.0,5086.362099795891,5338.8349526675365,794.327748936937
61186.0,5102.526445045254,5306.703346084975,713.8583737069337
61187.0,5136.034768365725,5268.556067801214,629.1507667570248
61188.0,5152.370224253997,5240.708770795519,552.9842610438293
61189.0,5164.4124632842195,5215.43646910934,478.9530306398121
61190.0,5167.868268598342,5195.314158062193,409.1923508541515
61191.0,5162.737640196367,5180.341837654079,343.7022216868476
61192.0,5029.936594243251,6154.837490816763,1550.3955414493441
61193.0,4975.668355736006,6376.689146301087,1764.4625084114848
61194.0,4961.90026046181,6588.649310118442,1942.193209924458
61195.0,4939.388964388632,6800.798755377002,2152.866634409267
61196.0,4918.345821607386,6973.80544334747,2335.7813217079533
61197.0,4893.452876906907,7144.011179222334,2511.9996468031395
61198.0,4859.495715481732,7329.664122870458,2674.2325351201885
61199.0,4820.14956652769,7478.101273995633,2809.9057116281333
61200.0,4830.405488611365,7662.044841258703,2948.118568114139
61201.0,4803.4368302586345,7805.229051713017,3079.362381718424
61202.0,4779.569106297256,7952.222441833416,3202.6062073617095
61203.0,4781.880770629645,8099.307545627259,3304.8128097409626
61204.0,4757.944089932991,8239.350915627234,3413.8284589399073
61205.0,4704.956797388996,8354.518188654532,3469.5124716045407
61206.0,4700.912261579448,8530.083952712139,3489.416983765116
61207.0,4709.103414953511,8720.749339527323,3500.376620799677
61208.0,4741.765946694797,8941.61397185766,3493.446507582209
61209.0,4798.899856803307,9192.677849703152,3468.626644112712
61210.0,4880.505145279039,9473.940973063796,3425.917030391186
61211.0,4986.581812121995,9785.403341939596,3365.317666417631
61212.0,5117.129857332175,10127.064956330549,3286.828552192047
61213.0,5272.149280909577,10498.925816236657,3190.449687714434
61214.0,5451.640082854203,10900.985921657917,3076.181072984792
61215.0,5655.602263166052,11333.245272594333,2944.022708003121
61216.0,5884.035821845124,11795.703869045901,2793.974592769421
61217.0,6136.940758891419,12288.361711012625,2626.036727283692
61218.0,6414.317074304938,12811.218798494501,2440.2091115459343
61219.0,6716.1647680856795,13364.275131491533,2236.491745556147
61247.0,4185.011620296703,11946.11990414822,3019.5190031896436
61248.0,4189.413406814504,11996.67054042559,3046.7512316769516
61249.0,4191.418198456233,12044.514317526156,2951.003848424755
61250.0,4166.361723938692,12068.199400924468,2851.194129158083
61251.0,4170.685715926661,12101.30752601882,2778.6282673508545
61252.0,4182.3548245410075,12136.771411537182,2712.873369908487
61253.0,4208.714166408108,12176.946817903563,2660.740401195841
61254.0,4249.763741527964,12221.833745117965,2622.229361212917
61255.0,4305.503549900574,12271.432193180386,2597.3402499597146
61256.0,4375.93359152594,12325.742162090828,2586.073067436234
61257.0,4461.05386640406,12384.763651849289,2588.427813642475
61258.0,4560.8643745349345,12448.496662455771,2604.404488578438
61259.0,4675.365115918564,12516.941193910272,2634.0030922441224
61260.0,4804.556090554948,12590.097246212794,2677.2236246395287
61261.0,4948.437298444087,12667.964819363335,2734.0660857646567
61262.0,5107.008739585981,12750.543913361897,2804.5304756195064
61263.0,5280.270413980629,12837.834528208477,2888.616794204078
61264.0,5468.222321628033,12929.83666390308,2986.325041518371
61836.0,2503.5941947409865,4411.192323162769,1294.0975333734712
61837.0,2469.8881505805525,4570.930781090715,1355.1083142051943
61838.0,2453.098446899239,4729.500904614291,1444.2024748045671
61839.0,2409.377569271175,4918.638254166896,1517.1592921784475
61840.0,2373.1232185484805,5106.209070640382,1556.0982389590438
61841.0,2337.9223311173055,5264.857307196293,1589.1923982013905
61842.0,2302.98480950901,5416.274898772809,1620.8253605591747
61843.0,2281.409223591065,5589.047276383544,1608.5178253667564
61844.0,2286.933819136279,5738.562707758561,1624.0092065180381
61845.0,2221.8978003569737,5885.965267583546,1639.4763764486686
61846.0,2201.461469945834,6018.373748245992,1657.831122437897
61847.0,2160.9839368621206,6158.246688292592,1665.7619584776905
61848.0,2150.0665452483286,6277.808677650111,1663.0649807064926
61849.0,2128.647172335965,6411.368613405605,1660.5477742826865
61850.0,2135.290232738184,6522.08906326245,1661.7146559915798
61851.0,2073.4167882976267,6667.008976300897,1639.624298717689
61852.0,2030.4739552773208,6771.884098095853,1656.8395935187873
61853.0,1990.5092809312598,6887.768487971059,1632.1282401324
61854.0,1962.2301908220907,7006.367558679539,1609.0310124950652
61855.0,1951.2399970614001,7117.410934165253,1595.5717513984687
61856.0,1919.7257189981112,7223.270954009476,1570.0871794866791
61857.0,1909.5915727336117,7327.473371855162,1540.7946979230092
61858.0,1884.7649299892348,7416.024729341973,1498.2058891609083
61859.0,1868.0694350415436,7516.483787082244,1467.8097440175331
61860.0,1854.779019545228,7600.783320554903,1438.4184117346147
61861.0,1814.4512260171266,7695.328295347447,1393.9917742328907
61862.0,1816.8315234633162,7788.213322611954,1350.8071761434464
61863.0,1781.7701348036346,7880.563066107272,1301.167122387095
61864.0,1767.6595220443544,7961.936687314251,1246.7932949673648
